InvoiceNo,TransactionDate,Customer_ID,Planet,UpdatedDate
550179,2011-04-15 00:00:00,15220,Abydos,2018-06-21 10:03:55
550180,2011-04-14 00:00:00,14163,Abydos,2018-06-21 10:03:55
550182,2011-04-15 00:00:00,18198,Abydos,2018-06-21 10:03:55
550183,2011-04-14 00:00:00,14105,Abydos,2018-06-21 10:03:55
550184,2011-04-15 00:00:00,17601,Abydos,2018-06-21 10:03:55
550185,2011-04-14 18:22:00,17142,Abydos,2018-06-21 10:03:55
550186,2011-04-15 00:00:00,14051,Abydos,2018-06-21 10:03:55
550187,2011-04-14 00:00:00,13811,Athas,2018-06-21 10:03:55
550188,2011-04-14 18:57:00,12457,Byss,2018-06-21 10:03:55
550189,2011-04-14 00:00:00,13230,Abydos,2018-06-21 10:03:55
550190,2011-04-14 19:16:00,15135,Abydos,2018-06-21 10:03:55
550191,2011-04-14 00:00:00,16806,Abydos,2018-06-21 10:03:55
550192,2011-04-15 00:00:00,12582,Korriban,2018-06-21 10:03:55
550193,2011-04-15 00:00:00,13952,Abydos,2018-06-21 10:03:55
550194,2011-04-15 09:43:00,15270,Abydos,2018-06-21 10:03:55
550196,2011-04-15 00:00:00,14796,Abydos,2018-06-21 10:03:55
550197,2011-04-15 10:14:00,15581,Abydos,2018-06-21 10:03:55
550198,2011-04-15 00:00:00,13120,Abydos,2018-06-21 10:03:55
550199,2011-04-15 10:20:00,16523,Abydos,2018-06-21 10:03:55
550200,2011-04-15 00:00:00,16523,Abydos,2018-06-21 10:03:55
550201,2011-04-15 10:25:00,12769,Tophet,2018-06-21 10:03:55
550202,2011-04-15 00:00:00,13090,Abydos,2018-06-21 10:03:55
550203,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550204,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550205,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550206,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550207,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550208,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550209,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550210,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550211,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550212,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550213,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550214,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550215,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550216,2011-04-15 00:00:00,13516,Abydos,2018-06-21 10:03:55
550218,2011-04-15 11:15:00,14408,Abydos,2018-06-21 10:03:55
550242,2011-04-15 00:00:00,13117,Abydos,2018-06-21 10:03:55
550249,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550250,2011-04-15 00:00:00,18171,Abydos,2018-06-21 10:03:55
550251,2011-04-15 00:00:00,14323,Abydos,2018-06-21 10:03:55
550255,2011-04-15 11:47:00,13468,Abydos,2018-06-21 10:03:55
550264,2011-04-15 12:05:00,13426,Abydos,2018-06-21 10:03:55
550265,2011-04-15 00:00:00,17572,Abydos,2018-06-21 10:03:55
550272,2011-04-15 12:14:00,18079,Abydos,2018-06-21 10:03:55
550274,2011-04-15 00:00:00,15498,Abydos,2018-06-21 10:03:55
550275,2011-04-15 00:00:00,13993,Abydos,2018-06-21 10:03:55
550276,2011-04-15 00:00:00,12989,Abydos,2018-06-21 10:03:55
550277,2011-04-15 00:00:00,12639,Khoros,2018-06-21 10:03:55
550278,2011-04-15 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550279,2011-04-15 00:00:00,14700,Abydos,2018-06-21 10:03:55
550280,2011-04-15 00:00:00,13048,Abydos,2018-06-21 10:03:55
550281,2011-04-15 13:48:00,12457,Byss,2018-06-21 10:03:55
550282,2011-04-15 13:56:00,16686,Abydos,2018-06-21 10:03:55
550283,2011-04-15 00:00:00,18094,Abydos,2018-06-21 10:03:55
550284,2011-04-15 00:00:00,12383,Geonosis,2018-06-21 10:03:55
550285,2011-04-15 14:14:00,15249,Abydos,2018-06-21 10:03:55
550286,2011-04-15 00:00:00,15027,Abydos,2018-06-21 10:03:55
550287,2011-04-15 00:00:00,14211,Abydos,2018-06-21 10:03:55
550288,2011-04-15 00:00:00,17367,Abydos,2018-06-21 10:03:55
550289,2011-04-15 14:32:00,13880,Abydos,2018-06-21 10:03:55
550290,2011-04-15 00:00:00,15246,Abydos,2018-06-21 10:03:55
550291,2011-04-15 15:17:00,13720,Abydos,2018-06-21 10:03:55
550292,2011-04-15 00:00:00,14527,Abydos,2018-06-21 10:03:55
550296,2011-04-15 00:00:00,13742,Abydos,2018-06-21 10:03:55
550297,2011-04-15 00:00:00,14056,Abydos,2018-06-21 10:03:55
550298,2011-04-15 16:11:00,17346,Abydos,2018-06-21 10:03:55
550299,2011-04-15 00:00:00,17389,Abydos,2018-06-21 10:03:55
550301,2011-04-17 10:15:00,17243,Abydos,2018-06-21 10:03:55
550302,2011-04-17 00:00:00,14156,Beachworld,2018-06-21 10:03:55
550303,2011-04-17 00:00:00,18213,Abydos,2018-06-21 10:03:55
550304,2011-04-17 00:00:00,14092,Abydos,2018-06-21 10:03:55
550305,2011-04-17 00:00:00,17920,Abydos,2018-06-21 10:03:55
550307,2011-04-17 00:00:00,13854,Abydos,2018-06-21 10:03:55
550308,2011-04-17 00:00:00,17029,Abydos,2018-06-21 10:03:55
550309,2011-04-17 10:59:00,13220,Abydos,2018-06-21 10:03:55
550310,2011-04-17 00:00:00,15985,Abydos,2018-06-21 10:03:55
550311,2011-04-17 00:00:00,16728,Abydos,2018-06-21 10:03:55
550312,2011-04-17 11:18:00,13089,Abydos,2018-06-21 10:03:55
550313,2011-04-17 00:00:00,12681,Altair IV,2018-06-21 10:03:55
550314,2011-04-17 11:30:00,16905,Abydos,2018-06-21 10:03:55
550315,2011-04-17 00:00:00,17990,Abydos,2018-06-21 10:03:55
550316,2011-04-17 00:00:00,16193,Abydos,2018-06-21 10:03:55
550317,2011-04-17 00:00:00,15172,Abydos,2018-06-21 10:03:55
550318,2011-04-17 00:00:00,16085,Abydos,2018-06-21 10:03:55
550319,2011-04-17 00:00:00,14524,Abydos,2018-06-21 10:03:55
550320,2011-04-17 00:00:00,12748,Abydos,2018-06-21 10:03:55
550321,2011-04-17 00:00:00,16770,Abydos,2018-06-21 10:03:55
550322,2011-04-17 00:00:00,14524,Abydos,2018-06-21 10:03:55
550323,2011-04-17 00:00:00,13692,Abydos,2018-06-21 10:03:55
550324,2011-04-17 00:00:00,12997,Abydos,2018-06-21 10:03:55
550325,2011-04-17 13:04:00,15745,Abydos,2018-06-21 10:03:55
550326,2011-04-17 13:05:00,14532,Abydos,2018-06-21 10:03:55
550327,2011-04-17 00:00:00,12878,Abydos,2018-06-21 10:03:55
550328,2011-04-17 00:00:00,17582,Abydos,2018-06-21 10:03:55
550329,2011-04-17 13:20:00,13951,Abydos,2018-06-21 10:03:55
550330,2011-04-17 00:00:00,15827,Abydos,2018-06-21 10:03:55
550331,2011-04-17 13:43:00,15555,Abydos,2018-06-21 10:03:55
550332,2011-04-17 13:53:00,13474,Abydos,2018-06-21 10:03:55
550333,2011-04-17 14:05:00,15410,Abydos,2018-06-21 10:03:55
550334,2011-04-17 00:00:00,17320,Abydos,2018-06-21 10:03:55
550335,2011-04-17 14:36:00,15535,Abydos,2018-06-21 10:03:55
550336,2011-04-17 00:00:00,13089,Abydos,2018-06-21 10:03:55
550337,2011-04-17 00:00:00,18037,Abydos,2018-06-21 10:03:55
550338,2011-04-17 00:00:00,12413,Altair IV,2018-06-21 10:03:55
550339,2011-04-17 00:00:00,17697,Abydos,2018-06-21 10:03:55
550340,2011-04-17 00:00:00,13695,Abydos,2018-06-21 10:03:55
550341,2011-04-17 00:00:00,13018,Abydos,2018-06-21 10:03:55
550342,2011-04-17 00:00:00,13018,Abydos,2018-06-21 10:03:55
550343,2011-04-17 00:00:00,12971,Abydos,2018-06-21 10:03:55
550344,2011-04-18 00:00:00,12754,Imecka,2018-06-21 10:03:55
550345,2011-04-18 00:00:00,15304,Abydos,2018-06-21 10:03:55
550346,2011-04-18 00:00:00,16639,Abydos,2018-06-21 10:03:55
550347,2011-04-18 00:00:00,14227,Abydos,2018-06-21 10:03:55
550348,2011-04-18 09:38:00,16947,Abydos,2018-06-21 10:03:55
550350,2011-04-18 00:00:00,15491,Abydos,2018-06-21 10:03:55
550351,2011-04-18 00:00:00,15491,Abydos,2018-06-21 10:03:55
550352,2011-04-18 00:00:00,16719,Abydos,2018-06-21 10:03:55
550354,2011-04-18 00:00:00,13811,Athas,2018-06-21 10:03:55
550357,2011-04-18 00:00:00,16617,Abydos,2018-06-21 10:03:55
550359,2011-04-18 00:00:00,17841,Abydos,2018-06-21 10:03:55
550360,2011-04-18 00:00:00,14978,Abydos,2018-06-21 10:03:55
550361,2011-04-18 00:00:00,13082,Abydos,2018-06-21 10:03:55
550362,2011-04-18 00:00:00,13113,Abydos,2018-06-21 10:03:55
550364,2011-04-18 00:00:00,16713,Abydos,2018-06-21 10:03:55
550377,2011-04-18 00:00:00,13082,Abydos,2018-06-21 10:03:55
550389,2011-04-18 11:53:00,17284,Abydos,2018-06-21 10:03:55
550408,2011-04-18 00:00:00,16746,Abydos,2018-06-21 10:03:55
550437,2011-04-18 00:00:00,16923,Abydos,2018-06-21 10:03:55
550438,2011-04-18 00:00:00,15265,Abydos,2018-06-21 10:03:55
550439,2011-04-18 12:17:00,18231,Abydos,2018-06-21 10:03:55
550440,2011-04-18 12:25:00,12407,Geonosis,2018-06-21 10:03:55
550446,2011-04-18 00:00:00,13871,Abydos,2018-06-21 10:03:55
550447,2011-04-18 12:36:00,16033,Abydos,2018-06-21 10:03:55
550448,2011-04-18 00:00:00,16746,Abydos,2018-06-21 10:03:55
550449,2011-04-18 00:00:00,15199,Abydos,2018-06-21 10:03:55
550450,2011-04-18 12:47:00,15615,Abydos,2018-06-21 10:03:55
550452,2011-04-18 00:00:00,14525,Abydos,2018-06-21 10:03:55
550453,2011-04-18 00:00:00,16226,Abydos,2018-06-21 10:03:55
550457,2011-04-18 00:00:00,13798,Abydos,2018-06-21 10:03:55
550458,2011-04-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550459,2011-04-18 00:00:00,18116,Abydos,2018-06-21 10:03:55
550460,2011-04-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550461,2011-04-18 13:20:00,15749,Abydos,2018-06-21 10:03:55
550462,2011-04-18 00:00:00,16458,Abydos,2018-06-21 10:03:55
550464,2011-04-18 13:30:00,16550,Abydos,2018-06-21 10:03:55
550465,2011-04-18 00:00:00,16217,Abydos,2018-06-21 10:03:55
550467,2011-04-18 00:00:00,18009,Abydos,2018-06-21 10:03:55
550468,2011-04-18 00:00:00,16700,Abydos,2018-06-21 10:03:55
550469,2011-04-18 13:46:00,16399,Abydos,2018-06-21 10:03:55
550470,2011-04-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550471,2011-04-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550473,2011-04-18 00:00:00,14623,Abydos,2018-06-21 10:03:55
550474,2011-04-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550476,2011-04-18 00:00:00,15769,Abydos,2018-06-21 10:03:55
550477,2011-04-18 00:00:00,17338,Abydos,2018-06-21 10:03:55
550478,2011-04-18 14:01:00,15755,Abydos,2018-06-21 10:03:55
550479,2011-04-18 14:01:00,15625,Abydos,2018-06-21 10:03:55
550480,2011-04-18 00:00:00,13069,Abydos,2018-06-21 10:03:55
550481,2011-04-18 14:08:00,17634,Abydos,2018-06-21 10:03:55
550483,2011-04-18 14:12:00,16033,Abydos,2018-06-21 10:03:55
550487,2011-04-18 00:00:00,18219,Abydos,2018-06-21 10:03:55
550488,2011-04-18 00:00:00,16729,Abydos,2018-06-21 10:03:55
550490,2011-04-18 00:00:00,17054,Abydos,2018-06-21 10:03:55
550491,2011-04-18 00:00:00,16033,Abydos,2018-06-21 10:03:55
550492,2011-04-18 00:00:00,14180,Abydos,2018-06-21 10:03:55
550493,2011-04-18 00:00:00,15311,Abydos,2018-06-21 10:03:55
550495,2011-04-18 15:00:00,13769,Abydos,2018-06-21 10:03:55
550496,2011-04-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550497,2011-04-18 00:00:00,18064,Abydos,2018-06-21 10:03:55
550498,2011-04-18 00:00:00,14692,Abydos,2018-06-21 10:03:55
550499,2011-04-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550500,2011-04-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550503,2011-04-18 00:00:00,15508,Abydos,2018-06-21 10:03:55
550504,2011-04-18 15:43:00,16654,Abydos,2018-06-21 10:03:55
550512,2011-04-18 00:00:00,18069,Abydos,2018-06-21 10:03:55
550513,2011-04-18 00:00:00,16928,Abydos,2018-06-21 10:03:55
550514,2011-04-18 00:00:00,14631,Abydos,2018-06-21 10:03:55
550515,2011-04-18 00:00:00,14502,Abydos,2018-06-21 10:03:55
550516,2011-04-18 00:00:00,14502,Abydos,2018-06-21 10:03:55
550517,2011-04-19 08:17:00,14352,Abydos,2018-06-21 10:03:55
550518,2011-04-19 00:00:00,16628,Abydos,2018-06-21 10:03:55
550519,2011-04-19 09:31:00,13141,Abydos,2018-06-21 10:03:55
550520,2011-04-19 00:00:00,16170,Abydos,2018-06-21 10:03:55
550521,2011-04-19 09:49:00,13647,Abydos,2018-06-21 10:03:55
550522,2011-04-19 00:00:00,12947,Abydos,2018-06-21 10:03:55
550523,2011-04-19 10:08:00,15594,Abydos,2018-06-21 10:03:55
550524,2011-04-19 00:00:00,16422,Abydos,2018-06-21 10:03:55
550525,2011-04-19 00:00:00,14672,Abydos,2018-06-21 10:03:55
550526,2011-04-19 10:40:00,14309,Abydos,2018-06-21 10:03:55
550527,2011-04-19 00:00:00,12476,Athas,2018-06-21 10:03:55
550528,2011-04-19 10:49:00,17663,Abydos,2018-06-21 10:03:55
550531,2011-04-19 00:00:00,13199,Abydos,2018-06-21 10:03:55
550532,2011-04-19 00:00:00,14606,Abydos,2018-06-21 10:03:55
550535,2011-04-19 00:00:00,14211,Abydos,2018-06-21 10:03:55
550539,2011-04-19 00:00:00,13479,Abydos,2018-06-21 10:03:55
550541,2011-04-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550542,2011-04-19 11:37:00,Unknown,Abydos,2018-06-21 10:03:55
550560,2011-04-19 00:00:00,14242,Abydos,2018-06-21 10:03:55
550579,2011-04-19 00:00:00,13266,Abydos,2018-06-21 10:03:55
550606,2011-04-19 00:00:00,12594,Gamma X,2018-06-21 10:03:55
550607,2011-04-19 00:00:00,16919,Abydos,2018-06-21 10:03:55
550608,2011-04-19 00:00:00,12901,Abydos,2018-06-21 10:03:55
550610,2011-04-19 00:00:00,14502,Abydos,2018-06-21 10:03:55
550612,2011-04-19 00:00:00,14662,Abydos,2018-06-21 10:03:55
550613,2011-04-19 00:00:00,16180,Abydos,2018-06-21 10:03:55
550615,2011-04-19 00:00:00,16730,Abydos,2018-06-21 10:03:55
550616,2011-04-19 00:00:00,15140,Abydos,2018-06-21 10:03:55
550617,2011-04-19 13:03:00,13376,Abydos,2018-06-21 10:03:55
550618,2011-04-19 00:00:00,14156,Beachworld,2018-06-21 10:03:55
550619,2011-04-19 00:00:00,15717,Abydos,2018-06-21 10:03:55
550620,2011-04-19 00:00:00,12585,Athas,2018-06-21 10:03:55
550621,2011-04-19 13:41:00,13263,Abydos,2018-06-21 10:03:55
550622,2011-04-19 00:00:00,13735,Abydos,2018-06-21 10:03:55
550623,2011-04-19 00:00:00,13719,Abydos,2018-06-21 10:03:55
550624,2011-04-19 00:00:00,14201,Abydos,2018-06-21 10:03:55
550625,2011-04-19 00:00:00,12619,Athas,2018-06-21 10:03:55
550626,2011-04-19 14:23:00,13184,Abydos,2018-06-21 10:03:55
550627,2011-04-19 00:00:00,16633,Abydos,2018-06-21 10:03:55
550628,2011-04-19 00:00:00,13101,Abydos,2018-06-21 10:03:55
550629,2011-04-19 00:00:00,13782,Abydos,2018-06-21 10:03:55
550630,2011-04-19 00:00:00,14298,Abydos,2018-06-21 10:03:55
550631,2011-04-19 14:51:00,15225,Abydos,2018-06-21 10:03:55
550632,2011-04-19 00:00:00,16907,Abydos,2018-06-21 10:03:55
550633,2011-04-19 00:00:00,17449,Abydos,2018-06-21 10:03:55
550634,2011-04-19 00:00:00,14298,Abydos,2018-06-21 10:03:55
550635,2011-04-19 00:00:00,18173,Abydos,2018-06-21 10:03:55
550636,2011-04-19 15:37:00,Unknown,Abydos,2018-06-21 10:03:55
550637,2011-04-19 15:39:00,14415,Abydos,2018-06-21 10:03:55
550638,2011-04-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550639,2011-04-19 00:00:00,14152,Abydos,2018-06-21 10:03:55
550640,2011-04-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550641,2011-04-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550643,2011-04-19 00:00:00,18116,Abydos,2018-06-21 10:03:55
550644,2011-04-19 00:00:00,12733,Trisol,2018-06-21 10:03:55
550645,2011-04-19 16:30:00,16098,Abydos,2018-06-21 10:03:55
550649,2011-04-19 00:00:00,13134,Abydos,2018-06-21 10:03:55
550651,2011-04-19 16:52:00,15436,Abydos,2018-06-21 10:03:55
550655,2011-04-19 17:19:00,17217,Abydos,2018-06-21 10:03:55
550656,2011-04-20 00:00:00,17652,Abydos,2018-06-21 10:03:55
550657,2011-04-20 00:00:00,18198,Abydos,2018-06-21 10:03:55
550658,2011-04-20 09:01:00,13576,Abydos,2018-06-21 10:03:55
550659,2011-04-20 00:00:00,17730,Abydos,2018-06-21 10:03:55
550660,2011-04-20 00:00:00,15179,Abydos,2018-06-21 10:03:55
550661,2011-04-20 00:00:00,12656,Altair IV,2018-06-21 10:03:55
550662,2011-04-20 09:29:00,15078,Abydos,2018-06-21 10:03:55
550663,2011-04-20 00:00:00,15078,Abydos,2018-06-21 10:03:55
550665,2011-04-20 00:00:00,12530,Athas,2018-06-21 10:03:55
550666,2011-04-20 00:00:00,17719,Abydos,2018-06-21 10:03:55
550667,2011-04-20 00:00:00,13027,Abydos,2018-06-21 10:03:55
550669,2011-04-20 00:00:00,16837,Abydos,2018-06-21 10:03:55
550670,2011-04-20 10:04:00,17734,Abydos,2018-06-21 10:03:55
550671,2011-04-20 10:10:00,12457,Byss,2018-06-21 10:03:55
550673,2011-04-20 00:00:00,12971,Abydos,2018-06-21 10:03:55
550674,2011-04-20 00:00:00,12971,Abydos,2018-06-21 10:03:55
550675,2011-04-20 00:00:00,15260,Abydos,2018-06-21 10:03:55
550701,2011-04-20 00:00:00,14905,Abydos,2018-06-21 10:03:55
550710,2011-04-20 11:05:00,17450,Abydos,2018-06-21 10:03:55
550711,2011-04-20 11:06:00,18102,Abydos,2018-06-21 10:03:55
550712,2011-04-20 00:00:00,15159,Abydos,2018-06-21 10:03:55
550713,2011-04-20 00:00:00,15159,Abydos,2018-06-21 10:03:55
550714,2011-04-20 00:00:00,15249,Abydos,2018-06-21 10:03:55
550723,2011-04-20 00:00:00,17454,Abydos,2018-06-21 10:03:55
550740,2011-04-20 11:33:00,Unknown,Abydos,2018-06-21 10:03:55
550750,2011-04-20 11:45:00,13632,Abydos,2018-06-21 10:03:55
550753,2011-04-20 11:53:00,Unknown,Abydos,2018-06-21 10:03:55
550754,2011-04-20 00:00:00,15465,Abydos,2018-06-21 10:03:55
550755,2011-04-20 00:00:00,17548,Abydos,2018-06-21 10:03:55
550756,2011-04-20 00:00:00,14148,Abydos,2018-06-21 10:03:55
550764,2011-04-20 12:26:00,14527,Abydos,2018-06-21 10:03:55
550765,2011-04-20 00:00:00,16103,Abydos,2018-06-21 10:03:55
550766,2011-04-20 00:00:00,17463,Abydos,2018-06-21 10:03:55
550767,2011-04-20 00:00:00,14776,Abydos,2018-06-21 10:03:55
550768,2011-04-20 12:44:00,15039,Abydos,2018-06-21 10:03:55
550769,2011-04-20 12:56:00,15984,Abydos,2018-06-21 10:03:55
550772,2011-04-20 00:00:00,17856,Abydos,2018-06-21 10:03:55
550773,2011-04-20 00:00:00,17567,Abydos,2018-06-21 10:03:55
550774,2011-04-20 00:00:00,14626,Abydos,2018-06-21 10:03:55
550775,2011-04-20 00:00:00,15805,Abydos,2018-06-21 10:03:55
550776,2011-04-20 13:19:00,15805,Abydos,2018-06-21 10:03:55
550777,2011-04-20 00:00:00,16558,Abydos,2018-06-21 10:03:55
550778,2011-04-20 00:00:00,14868,Abydos,2018-06-21 10:03:55
550779,2011-04-20 00:00:00,17511,Abydos,2018-06-21 10:03:55
550781,2011-04-20 13:43:00,13097,Abydos,2018-06-21 10:03:55
550782,2011-04-20 00:00:00,18246,Abydos,2018-06-21 10:03:55
550783,2011-04-20 13:58:00,13485,Abydos,2018-06-21 10:03:55
550784,2011-04-20 13:59:00,13269,Abydos,2018-06-21 10:03:55
550785,2011-04-20 00:00:00,15517,Abydos,2018-06-21 10:03:55
550786,2011-04-20 00:00:00,16672,Abydos,2018-06-21 10:03:55
550796,2011-04-20 00:00:00,17211,Abydos,2018-06-21 10:03:55
550797,2011-04-20 00:00:00,12901,Abydos,2018-06-21 10:03:55
550798,2011-04-20 14:41:00,15290,Abydos,2018-06-21 10:03:55
550799,2011-04-20 00:00:00,17115,Abydos,2018-06-21 10:03:55
550800,2011-04-20 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550801,2011-04-20 15:04:00,17402,Abydos,2018-06-21 10:03:55
550802,2011-04-20 00:00:00,17120,Abydos,2018-06-21 10:03:55
550803,2011-04-20 00:00:00,18177,Abydos,2018-06-21 10:03:55
550804,2011-04-20 15:32:00,16676,Abydos,2018-06-21 10:03:55
550805,2011-04-20 00:00:00,13162,Abydos,2018-06-21 10:03:55
550806,2011-04-20 15:44:00,14334,Abydos,2018-06-21 10:03:55
550811,2011-04-20 00:00:00,16011,Abydos,2018-06-21 10:03:55
550817,2011-04-21 00:00:00,17946,Abydos,2018-06-21 10:03:55
550818,2011-04-20 00:00:00,15912,Abydos,2018-06-21 10:03:55
550819,2011-04-20 00:00:00,17530,Abydos,2018-06-21 10:03:55
550820,2011-04-21 00:00:00,13148,Abydos,2018-06-21 10:03:55
550821,2011-04-21 00:00:00,12506,Altair IV,2018-06-21 10:03:55
550822,2011-04-21 00:00:00,14001,Abydos,2018-06-21 10:03:55
550823,2011-04-21 00:00:00,16133,Abydos,2018-06-21 10:03:55
550824,2011-04-21 00:00:00,18177,Abydos,2018-06-21 10:03:55
550826,2011-04-21 00:00:00,17158,Abydos,2018-06-21 10:03:55
550827,2011-04-21 00:00:00,12670,Altair IV,2018-06-21 10:03:55
550828,2011-04-21 00:00:00,17315,Abydos,2018-06-21 10:03:55
550829,2011-04-21 00:00:00,17841,Abydos,2018-06-21 10:03:55
550830,2011-04-21 10:29:00,13534,Abydos,2018-06-21 10:03:55
550831,2011-04-21 00:00:00,13534,Abydos,2018-06-21 10:03:55
550832,2011-04-21 00:00:00,17588,Abydos,2018-06-21 10:03:55
550833,2011-04-21 10:48:00,15860,Abydos,2018-06-21 10:03:55
550834,2011-04-21 00:00:00,14730,Abydos,2018-06-21 10:03:55
550835,2011-04-21 00:00:00,15034,Abydos,2018-06-21 10:03:55
550836,2011-04-21 00:00:00,14759,Abydos,2018-06-21 10:03:55
550837,2011-04-21 00:00:00,15034,Abydos,2018-06-21 10:03:55
550838,2011-04-21 00:00:00,14577,Abydos,2018-06-21 10:03:55
550885,2011-04-21 11:59:00,16185,Abydos,2018-06-21 10:03:55
550890,2011-04-21 12:00:00,14711,Abydos,2018-06-21 10:03:55
550898,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550899,2011-04-21 12:07:00,13505,Byss,2018-06-21 10:03:55
550900,2011-04-21 12:11:00,16553,Abydos,2018-06-21 10:03:55
550901,2011-04-21 00:00:00,13389,Abydos,2018-06-21 10:03:55
550906,2011-04-21 00:00:00,14298,Abydos,2018-06-21 10:03:55
550907,2011-04-21 00:00:00,13798,Abydos,2018-06-21 10:03:55
550908,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550911,2011-04-21 00:00:00,12354,Canopus III,2018-06-21 10:03:55
550912,2011-04-21 00:00:00,13267,Abydos,2018-06-21 10:03:55
550913,2011-04-21 00:00:00,17631,Abydos,2018-06-21 10:03:55
550914,2011-04-21 00:00:00,17061,Abydos,2018-06-21 10:03:55
550915,2011-04-21 00:00:00,13263,Abydos,2018-06-21 10:03:55
550916,2011-04-21 00:00:00,17718,Abydos,2018-06-21 10:03:55
550917,2011-04-21 00:00:00,17381,Abydos,2018-06-21 10:03:55
550918,2011-04-21 00:00:00,17630,Abydos,2018-06-21 10:03:55
550919,2011-04-21 00:00:00,14735,Abydos,2018-06-21 10:03:55
550920,2011-04-21 00:00:00,14735,Abydos,2018-06-21 10:03:55
550921,2011-04-21 00:00:00,14770,Abydos,2018-06-21 10:03:55
550922,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550923,2011-04-21 14:30:00,13748,Abydos,2018-06-21 10:03:55
550924,2011-04-21 00:00:00,12664,Korriban,2018-06-21 10:03:55
550925,2011-04-21 00:00:00,17061,Abydos,2018-06-21 10:03:55
550931,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550934,2011-04-21 15:15:00,16163,Abydos,2018-06-21 10:03:55
550936,2011-04-21 00:00:00,13495,Abydos,2018-06-21 10:03:55
550937,2011-04-21 15:16:00,13223,Abydos,2018-06-21 10:03:55
550938,2011-04-21 00:00:00,16019,Abydos,2018-06-21 10:03:55
550939,2011-04-21 00:00:00,16146,Abydos,2018-06-21 10:03:55
550940,2011-04-21 00:00:00,18008,Abydos,2018-06-21 10:03:55
550941,2011-04-21 15:46:00,17109,Abydos,2018-06-21 10:03:55
550942,2011-04-21 00:00:00,16587,Abydos,2018-06-21 10:03:55
550944,2011-04-21 15:51:00,17109,Abydos,2018-06-21 10:03:55
550946,2011-04-21 00:00:00,12708,Athas,2018-06-21 10:03:55
550947,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550948,2011-04-21 15:56:00,Unknown,Abydos,2018-06-21 10:03:55
550949,2011-04-21 00:00:00,17961,Abydos,2018-06-21 10:03:55
550950,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550951,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550952,2011-04-21 16:16:00,Unknown,Abydos,2018-06-21 10:03:55
550953,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
550954,2011-04-21 16:18:00,Unknown,Abydos,2018-06-21 10:03:55
550955,2011-04-21 00:00:00,14189,Abydos,2018-06-21 10:03:55
550956,2011-04-21 00:00:00,17179,Abydos,2018-06-21 10:03:55
550957,2011-04-21 00:00:00,18283,Abydos,2018-06-21 10:03:55
550958,2011-04-21 00:00:00,15281,Abydos,2018-06-21 10:03:55
550960,2011-04-21 00:00:00,12622,Athas,2018-06-21 10:03:55
550963,2011-04-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
